EventID,Timestamp,Time,Direction,Coord1,Coord2,Direction2,Coord3,Coord4
7521,89401074,1732262667.129521,'Left',11.497727768312643,-113.104187,'Right',14.964710383689786,269.847382
7521,612512969841,1732241052.518541,'Left',174.73511048906715,-105.7267,'Right',-27.261227395550122,240.398834
7522,89409816,1732262667.138046,'Left',13.369165344317503,-112.53392,'Right',14.917695211271296,269.660339
7522,612512979728,1732241052.528929,'Left',173.21257748521856,-106.487976,'Right',-27.330192439443852,240.433029
7523,89417952,1732262667.14602,'Left',15.443073019485672,-112.023483,'Right',14.955286574473222,269.495544
7523,612512989607,1732241052.53831,'Left',171.15094041677892,-107.225922,'Right',-27.35549423791206,240.459961
7524,89426058,1732262667.154352,'Left',19.01832090737192,-112.031158,'Right',15.090835578936865,269.328918
7524,612512999604,1732241052.548439,'Left',168.12511382577247,-108.10498,'Right',-27.399909776198562,240.448502
7525,89434717,1732262667.162997,'Left',23.764740542385617,-111.989594,'Right',15.282104134537844,269.366638
7525,612513009848,1732241052.559544,'Left',165.81491226190906,-108.625504,'Right',-27.355249999351475,240.259491
7526,89442975,1732262667.171124,'Left',28.02879225690094,-111.748123,'Right',15.365951121269434,269.584015
7526,612513020824,1732241052.569146,'Left',163.5299764352545,-109.073273,'Right',-27.354944858855564,240.058594
7527,89451303,1732262667.179604,'Left',33.421002616711576,-111.183746,'Right',15.293993945700382,269.962341
7527,612513030538,1732241052.579888,'Left',160.93511484601632,-109.232941,'Right',-27.42774760680551,240.005432
7528,89460104,1732262667.18847,'Left',38.30414895902889,-110.725662,'Right',14.929314782392957,270.235168
7528,612513041667,1732241052.591301,'Left',155.8426102425814,-109.615219,'Right',-27.396219657469125,239.832275
7529,89468384,1732262667.196643,'Left',44.04394086185995,-109.950653,'Right',14.441713817099297,270.576813
7529,612513052639,1732241052.600878,'Left',151.69368566946414,-110.018127,'Right',-27.34956846494724,239.435562
7530,89476606,1732262667.205085,'Left',53.601402043057355,-108.497116,'Right',14.279133488904703,270.773438
7530,612513062219,1732241052.610766,'Left',147.09271572159645,-110.34967,'Right',-27.484951359453518,239.489182
7531,89485319,1732262667.213587,'Left',63.80757905649835,-106.742111,'Right',14.264746981750573,270.849731
7531,612513072008,1732241052.620051,'Left',141.71974713918118,-110.438461,'Right',-27.40237075812214,239.295181
7532,89493323,1732262667.221428,'Left',71.6236956024995,-105.046143,'Right',14.074329705092154,271.017334
7532,612513081337,1732241052.62937,'Left',136.69957379714364,-110.660034,'Right',-27.3495360284183,239.306122
7533,89501851,1732262667.230066,'Left',78.9863839908197,-103.718521,'Right',13.862086960230199,271.229126
7533,612513090855,1732241052.639303,'Left',131.54358073683358,-110.883347,'Right',-27.42332721263144,239.524826
7534,89510388,1732262667.23859,'Left',83.4032553091554,-102.963501,'Right',13.509877726799475,271.633179
7534,612513100617,1732241052.648773,'Left',121.85486128897129,-110.777206,'Right',-27.52406257809048,239.755127
7535,89518805,1732262667.24696,'Left',87.11478356325085,-102.372574,'Right',13.163899598485909,271.730713
7535,612513110074,1732241052.658308,'Left',116.56458590854548,-110.659348,'Right',-27.588829379454026,239.797714
7536,89526772,1732262667.25526,'Left',92.64063145707301,-101.25354,'Right',12.778172556460124,271.640747
7536,612513119454,1732241052.668564,'Left',111.41372502864765,-110.639816,'Right',-27.58325411212414,240.16452
7537,89535168,1732262667.26327,'Left',99.78359166748598,-100.026184,'Right',12.60773462262795,271.516724
7537,612513129638,1732241052.677603,'Left',105.67466860920467,-110.823471,'Right',-27.497523039764967,240.241455
7538,89543608,1732262667.27166,'Left',105.13549474033668,-98.738754,'Right',12.595746379217635,271.473267
7538,612513138910,1732241052.686219,'Left',99.37239150446958,-111.013733,'Right',-27.486491532086845,240.169846
7539,89552154,1732262667.28053,'Left',110.07260268316699,-97.241287,'Right',12.622560106948487,271.337524
7539,612513147520,1732241052.696755,'Left',93.41514848408298,-111.048706,'Right',-27.47312212660652,240.057816
7540,89560481,1732262667.288638,'Left',115.54365382572658,-95.806137,'Right',12.616008569052749,271.246552
7540,612513158810,1732241052.707541,'Left',84.2673466955085,-110.773636,'Right',-27.487519293318858,239.92778
7541,89568657,1732262667.296779,'Left',119.70282125924454,-94.775322,'Right',12.619691850788396,271.271057
7541,612513168892,1732241052.717733,'Left',79.35193018357573,-110.739716,'Right',-27.577796666645813,239.844162
7542,89576979,1732262667.305336,'Left',123.89191651096175,-93.477409,'Right',12.821091481449136,271.017883
7542,612513179030,1732241052.727736,'Left',74.39955065666493,-111.348862,'Right',-27.629757918021337,239.987732
7543,89585548,1732262667.313769,'Left',128.1610721137092,-92.092545,'Right',13.065985345123798,270.71814
7543,612513189023,1732241052.73959,'Left',67.6748907215956,-112.455475,'Right',-27.675055256083393,240.055283
7544,89593707,1732262667.322067,'Left',132.90801941081563,-90.538437,'Right',13.355354139276047,270.407471
7544,612513200865,1732241052.748588,'Left',55.4810054201769,-115.197281,'Right',-27.575972131984802,240.028839
7545,89602040,1732262667.330373,'Left',138.85349906885259,-89.203117,'Right',13.536425286076694,270.14209
7545,612513209983,1732241052.758472,'Left',47.819113557889644,-116.712097,'Right',-27.522653414354583,239.74556
7546,89610954,1732262667.339357,'Left',144.3270785506173,-88.097923,'Right',13.963982320962298,269.909912
7546,612513219832,1732241052.768475,'Left',42.41952438796579,-117.486023,'Right',-27.52627512893064,239.675751
7547,89618972,1732262667.347179,'Left',149.0352232372549,-87.090141,'Right',14.230002596880158,270.008057
7547,612513229574,1732241052.777695,'Left',37.279247564751635,-117.999863,'Right',-27.73259661214383,239.864944
7548,89627240,1732262667.355356,'Left',153.3344026305695,-86.226387,'Right',14.340791599718877,270.136353
7548,612513238731,1732241052.786795,'Left',33.26243696721844,-118.550797,'Right',-27.771376686138815,239.740402
7549,89635572,1732262667.363828,'Left',157.17159949002686,-85.518372,'Right',14.43733258228818,270.054688
7549,612513248053,1732241052.796346,'Left',29.29818692188834,-118.889236,'Right',-27.78206100717205,239.763977
7550,89644046,1732262667.372309,'Left',161.47860560008658,-84.830124,'Right',14.560908808734633,269.697266
7550,612513257474,1732241052.805737,'Left',26.10889096534885,-119.26033,'Right',-27.806427527028983,239.577179
7551,89652363,1732262667.380756,'Left',165.18116840586606,-84.121071,'Right',14.58973185359517,269.580566
7551,612513266946,1732241052.815457,'Left',23.703524521423326,-119.664032,'Right',-27.77149407375312,239.444199
7552,89661127,1732262667.389567,'Left',168.4602318654871,-83.371124,'Right',14.833147355862977,269.492188
7552,612513276477,1732241052.824596,'Left',19.36544236274744,-120.084732,'Right',-27.839227892707093,239.422867
7553,89669165,1732262667.397387,'Left',171.5774716932702,-82.82592,'Right',14.794756722380866,269.487152
7553,612513285673,1732241052.833989,'Left',17.06234341816811,-119.935043,'Right',-27.87989117629856,239.392822
7554,89677516,1732262667.405789,'Left',174.4980338154179,-82.261208,'Right',14.849315476427705,269.545349
7554,612513294989,1732241052.843476,'Left',15.46671061677348,-119.60553,'Right',-27.95893610967456,239.358505
7555,89686220,1732262667.414471,'Left',177.49976255798992,-81.802795,'Right',14.738423700807509,269.714386
7555,612513304644,1732241052.853213,'Left',14.592580456694186,-119.373093,'Right',-27.919372758117145,239.410797
7556,89694228,1732262667.422344,'Left',-179.89247654657345,-81.308907,'Right',14.750399549879123,269.390076
7556,612513314404,1732241052.863158,'Left',13.782197913106513,-119.025253,'Right',-27.961113660366966,239.311157
7557,89702841,1732262667.431103,'Left',-177.6841326938255,-80.873932,'Right',14.791000953476024,269.103271
7557,612513324276,1732241052.874653,'Left',13.415524216750898,-118.757477,'Right',-28.00658740546247,239.266418
7558,89711670,1732262667.439776,'Left',-175.1996308078264,-80.506523,'Right',14.77304219679489,269.022461
7558,612513335702,1732241052.884451,'Left',12.850116818706432,-118.674561,'Right',-28.036238858274437,239.096252
7559,89719560,1732262667.447769,'Left',-172.3190797675331,-80.323837,'Right',14.720779336168926,268.969238
7559,612513345771,1732241052.895042,'Left',12.699417206862268,-118.601532,'Right',-28.070938921563204,239.078552
7560,89727927,1732262667.456204,'Left',-169.76816416515123,-80.208992,'Right',14.727655722476,268.995605
7560,612513356171,1732241052.905212,'Left',12.522196521010434,-118.695312,'Right',-28.09365308481782,239.043137
7561,89736304,1732262667.46445,'Left',-168.04916771986956,-79.92746,'Right',14.692053277494312,269.143402
7561,612513366303,1732241052.915854,'Left',12.47315825617882,-119.053452,'Right',-28.088454080717465,238.964035
7562,89744617,1732262667.472788,'Left',-166.7636539798923,-79.743393,'Right',14.5680271153757,269.281189
7562,612513376989,1732241052.925573,'Left',12.977888161516706,-120.072617,'Right',-28.10196342926233,239.100296
7563,89753150,1732262667.481441,'Left',-165.82264362418093,-79.664429,'Right',14.57898276916416,269.52356
7563,612513386829,1732241052.935507,'Left',13.343535137873857,-120.879364,'Right',-28.140043320502222,239.36293
7564,89761390,1732262667.489884,'Left',-164.98517063593263,-79.703651,'Right',14.601807752228048,269.884216
7564,612513396703,1732241052.944912,'Left',13.861517438497879,-121.542099,'Right',-28.298226273052464,239.668488
7565,89769818,1732262667.498296,'Left',-164.34344431996055,-79.891754,'Right',14.633684949718722,270.120056
7565,612513406018,1732241052.95828,'Left',14.825517188877141,-121.860001,'Right',-28.41015800910902,239.817535
7566,89778186,1732262667.506485,'Left',-163.90901526467985,-80.118149,'Right',14.675016875839571,270.327515
7566,612513419255,1732241052.971105,'Left',17.03660566458344,-121.869202,'Right',-28.328078150260787,239.884933
7567,89786571,1732262667.514782,'Left',-163.72123389782087,-80.386322,'Right',14.743855069615238,270.570496
7567,612513430399,1732241052.980368,'Left',18.917035452867427,-122.143036,'Right',-28.280280252671137,239.66301
7568,89795132,1732262667.523446,'Left',-163.7520673124079,-80.630692,'Right',15.053966910101925,270.594513
7568,612513441682,1732241052.990246,'Left',21.5730472018411,-122.27655,'Right',-28.32676935147318,239.418991
7569,89803636,1732262667.53206,'Left',-164.01997872493482,-80.86525,'Right',15.003589747667727,270.497803
7569,612513451621,1732241053.000049,'Left',27.437499963505157,-122.70575,'Right',-28.389320796460616,239.243759
7570,89811566,1732262667.540048,'Left',-165.02310324236285,-81.058029,'Right',14.968693435677336,270.232788
7570,612513461391,1732241053.011096,'Left',30.473183010095262,-123.180954,'Right',-28.35799174762442,239.213776
7571,89819921,1732262667.54839,'Left',-166.17034059414908,-81.357025,'Right',14.868202791184048,270.182617
7571,612513472409,1732241053.020515,'Left',34.546674831823964,-122.994644,'Right',-28.39829279083706,239.309097
7572,89828471,1732262667.556756,'Left',-167.50381107675406,-81.871124,'Right',14.755059214347575,270.397034
7572,612513481719,1732241053.032116,'Left',39.617037905473566,-123.020401,'Right',-28.40166159532513,239.361923
7573,89836732,1732262667.565089,'Left',-169.11394596325417,-82.397308,'Right',14.690559217360963,270.449646
7573,612513493803,1732241053.043659,'Left',54.363403644077984,-120.488586,'Right',-28.431712627175575,239.412598
7574,89845301,1732262667.573641,'Left',-171.49105800229043,-82.740479,'Right',14.683672271314498,270.509338
7574,612513504904,1732241053.053322,'Left',60.77768647684947,-119.213638,'Right',-28.4642511918658,239.357712
7575,89853805,1732262667.582237,'Left',-174.92187736260774,-83.114922,'Right',14.764477252455888,270.301544
7575,612513514361,1732241053.062471,'Left',66.71482586890956,-117.427399,'Right',-28.375957806708175,239.404037
7576,89861951,1732262667.590082,'Left',-178.70765709146877,-83.768303,'Right',14.800632557588385,270.259949
7576,612513523742,1732241053.071442,'Left',70.72195948408104,-116.410767,'Right',-28.28610902144645,239.351715
7577,89870374,1732262667.598605,'Left',176.9157020965265,-84.515617,'Right',14.789893170545225,270.345551
7577,612513532753,1732241053.081717,'Left',75.3612319968486,-115.859116,'Right',-28.24104624191567,239.379578
7578,89878652,1732262667.606874,'Left',172.972152095927,-85.141151,'Right',14.775821439220062,270.516235
7578,612513542136,1732241053.092887,'Left',81.05269200808402,-114.995377,'Right',-28.07865995397803,239.685562
7579,89887032,1732262667.615215,'Left',168.44556993217816,-85.815269,'Right',14.800435037023929,270.55365
7579,612513554170,1732241053.10168,'Left',92.99018709720688,-113.029755,'Right',-28.014022270163306,239.818558
7580,89895900,1732262667.624094,'Left',163.39443090894994,-86.774429,'Right',14.84760979145477,270.638824
7580,612513563037,1732241053.11213,'Left',97.2911816090481,-112.427368,'Right',-27.93630144469127,239.754059
7581,89903801,1732262667.632017,'Left',158.35173694530263,-88.03524,'Right',14.937687308689782,270.591492
7581,612513573248,1732241053.12179,'Left',101.53370849466822,-111.892502,'Right',-27.780846485443735,239.828232
7582,89912153,1732262667.639933,'Left',152.55023073780308,-88.960579,'Right',15.057121259818272,270.384033
7582,612513583242,1732241053.132412,'Left',106.52533560113241,-111.09436,'Right',-27.710979146030976,239.848816
7583,89920757,1732262667.649128,'Left',145.5118739118938,-90.050156,'Right',15.052249312943616,270.532532
7583,612513593454,1732241053.142936,'Left',111.15936869433176,-110.073959,'Right',-27.608732571586316,239.736542
7584,89928870,1732262667.656763,'Left',139.87186403917448,-91.126083,'Right',14.965131841041009,270.709656
7584,612513602991,1732241053.15146,'Left',120.18775377952551,-108.432251,'Right',-27.50432305536592,239.920792
7585,89937264,1732262667.665431,'Left',133.89711243607002,-92.154251,'Right',14.507833294472292,271.09668
7585,612513612826,1732241053.161485,'Left',125.606356330534,-106.766678,'Right',-27.267969382368452,240.167908
7586,89945697,1732262667.67381,'Left',127.92041363690822,-92.766312,'Right',14.291038561618535,271.225311
7586,612513622077,1732241053.170571,'Left',130.82778113332745,-105.635574,'Right',-27.037171605711134,240.330994
7587,89953998,1732262667.682495,'Left',121.72189710121894,-93.63208,'Right',14.14306274910115,271.077881
7587,612513631873,1732241053.179565,'Left',136.09677545601156,-104.774445,'Right',-26.958322768699706,240.25206
7588,89962414,1732262667.690614,'Left',115.85328765912061,-94.172791,'Right',13.914224865111619,270.819763
7588,612513641023,1732241053.188646,'Left',139.90823107314105,-103.777725,'Right',-26.847424500402497,240.050308
7589,89970881,1732262667.699131,'Left',108.02308448469007,-94.983131,'Right',13.792311661688,270.699158
7589,612513650036,1732241053.199416,'Left',144.48007108917028,-102.724365,'Right',-26.698856882072253,239.919678
7590,89979257,1732262667.707119,'Left',102.21956511089701,-95.530022,'Right',13.590495739049418,270.786621
7590,612513660472,1732241053.208055,'Left',147.70776407729886,-101.793945,'Right',-26.598351239262122,239.922348
7591,89987884,1732262667.716057,'Left',96.7445149457102,-95.235527,'Right',13.507689918546161,270.702759
7591,612513669435,1732241053.21853,'Left',153.64671851859794,-100.01709,'Right',-26.487636182537074,239.688583
7592,89996028,1732262667.723886,'Left',92.56274871180486,-94.780472,'Right',13.458235108898345,270.843597
7592,612513679920,1732241053.229326,'Left',158.6186050002396,-98.874542,'Right',-26.464365816550437,239.723618
7593,90004244,1732262667.732707,'Left',88.25790585581751,-94.182259,'Right',13.340812781047976,270.82312
7593,612513690567,1732241053.238472,'Left',161.86165336927314,-98.130142,'Right',-26.455267612755982,239.71048
7594,90012656,1732262667.740782,'Left',83.51975804125686,-94.347794,'Right',13.213581159219263,270.739044
7594,612513699843,1732241053.247277,'Left',164.3818058221769,-97.36171,'Right',-26.419197476031126,239.585114
7595,90020998,1732262667.749208,'Left',78.09926352561558,-95.155479,'Right',12.947475306425018,270.760498
7595,612513708680,1732241053.256755,'Left',166.90925306034984,-96.698624,'Right',-26.432081307045653,239.56311
7596,90029464,1732262667.757798,'Left',72.71228676495745,-96.063904,'Right',12.783570558661987,270.835815
7596,612513717729,1732241053.267622,'Left',169.23319512820035,-96.085938,'Right',-26.472327724236692,239.594864
7597,90037939,1732262667.766188,'Left',66.54610415027607,-97.378387,'Right',12.681807802088098,270.836304
7597,612513728756,1732241053.277722,'Left',173.6730532329782,-95.201881,'Right',-26.616393737292398,239.711685
7598,90046152,1732262667.774183,'Left',59.742159681242335,-98.782028,'Right',12.448975515252219,270.910522
7598,612513739023,1732241053.286066,'Left',176.72714822572868,-94.729958,'Right',-26.65432496419044,239.812302
7599,90054553,1732262667.782928,'Left',51.8524937370197,-99.080246,'Right',12.452569226791903,270.625671
7599,612513747495,1732241053.296766,'Left',179.35088342851276,-94.500862,'Right',-26.702090444647546,239.789291
7600,90062924,1732262667.791014,'Left',45.97368863414671,-98.899017,'Right',12.47858664615795,270.407593
7600,612513758101,1732241053.305936,'Left',-178.4305982279467,-94.605667,'Right',-26.670844365346447,239.868408
7601,90071364,1732262667.79922,'Left',42.544425082299206,-99.134521,'Right',12.517030463351873,270.274048
7601,612513767273,1732241053.314801,'Left',-176.0751620236388,-95.01265,'Right',-26.662050162108578,239.877335
7602,90079936,1732262667.808307,'Left',39.27679108124364,-99.655548,'Right',12.699033695044653,270.044373
7602,612513776168,1732241053.324553,'Left',-173.9427444177807,-95.629936,'Right',-26.630316886178473,239.687424
7603,90088583,1732262667.817312,'Left',35.77892987407858,-100.043533,'Right',12.783425997096979,269.995972
7603,612513785729,1732241053.334158,'Left',-171.0686415636182,-96.233322,'Right',-26.64339262346976,239.537766
7604,90096406,1732262667.824547,'Left',32.5219159438757,-100.446579,'Right',12.946433057194497,269.967682
7604,612513795501,1732241053.343424,'Left',-167.2182193014011,-97.626785,'Right',-26.611249554831225,239.464294
7605,90104925,1732262667.833262,'Left',28.899362597958973,-100.935333,'Right',13.079829814997439,269.864441
7605,612513804632,1732241053.353604,'Left',-165.01972760576874,-98.146683,'Right',-26.61823596179398,239.434021
7606,90113273,1732262667.841443,'Left',25.28868137647707,-101.278625,'Right',13.41309955698438,269.88504
7606,612513814574,1732241053.363326,'Left',-164.3027327738678,-98.764954,'Right',-26.641691599880165,239.513977
7607,90121642,1732262667.849813,'Left',22.271978721997666,-101.298843,'Right',13.589891546648976,270.029602
7607,612513824557,1732241053.372586,'Left',-163.99259760411587,-99.335007,'Right',-26.683642188096723,239.262817
7608,90130147,1732262667.858074,'Left',19.140997690553583,-101.383224,'Right',13.852542919250999,270.072388
7608,612513833899,1732241053.382093,'Left',-163.58822812017573,-100.004013,'Right',-26.730806619616796,239.103699
7609,90139096,1732262667.867177,'Left',16.178396681212593,-101.691147,'Right',13.8674721364464,270.013489
7609,612513843368,1732241053.391417,'Left',-163.27800043059935,-100.582214,'Right',-26.759618224505765,239.075455
7610,90146878,1732262667.875153,'Left',13.686823691509169,-102.013458,'Right',13.899574450161214,270.198853
7610,612513852667,1732241053.403528,'Left',-163.0503257292943,-101.125687,'Right',-26.784360681841957,239.078094
7611,90155171,1732262667.883545,'Left',11.466340266266457,-102.172516,'Right',13.895203003242898,270.508942
7611,612513864466,1732241053.415608,'Left',-162.8442058081135,-102.157562,'Right',-26.769563032402534,239.32634
7612,90163522,1732262667.891473,'Left',9.586781431831866,-102.366882,'Right',13.620524649099314,270.799347
7612,612513876777,1732241053.425482,'Left',-162.933878344019,-103.148743,'Right',-26.766137718504663,239.464676
7613,90171921,1732262667.899686,'Left',7.460688325625506,-102.278519,'Right',13.316168002049567,270.66217
7613,612513886408,1732241053.434554,'Left',-162.70261540197052,-103.844681,'Right',-26.73482206624931,239.513153
7614,90180432,1732262667.908597,'Left',6.0049285835739035,-102.141388,'Right',13.210244555855972,270.881042
7614,612513895948,1732241053.444494,'Left',-162.66709441421415,-104.743317,'Right',-26.73440844808392,239.635849
7615,90189315,1732262667.917536,'Left',4.357522986430139,-101.934052,'Right',13.17592254311739,270.898865
7615,612513905846,1732241053.454992,'Left',-163.53364490107575,-105.555466,'Right',-26.730891038315338,239.733856
7616,90197010,1732262667.925221,'Left',3.3183710190949522,-101.86705,'Right',13.242806385599698,270.77124
7616,612513916289,1732241053.465784,'Left',-164.47080829142263,-106.229568,'Right',-26.718987102915797,239.743317
7617,90205419,1732262667.933808,'Left',1.838338772118858,-101.778015,'Right',13.297447765756765,270.5448
7617,612513927036,1732241053.475768,'Left',-166.05893257659156,-106.650757,'Right',-26.712589254012073,239.751221
7618,90213785,1732262667.941975,'Left',0.681229228416746,-101.735458,'Right',13.480934618835885,270.15921
7618,612513936963,1732241053.48528,'Left',-168.41661238775532,-106.711151,'Right',-26.7051265633746,239.601517
7619,90222176,1732262667.950199,'Left',0.20418287497784554,-101.667603,'Right',13.62863518184208,269.716431
7619,612513946618,1732241053.494536,'Left',-171.49776917550628,-106.68486,'Right',-26.69151699227061,239.535751
7620,90230760,1732262667.959306,'Left',-0.29618232760908286,-101.584763,'Right',13.721061965860034,269.496216
7620,612513955864,1732241053.503811,'Left',-173.75483388032035,-106.594131,'Right',-26.679839720723525,239.477936
7621,90239126,1732262667.967357,'Left',-0.8012789915876846,-101.48053,'Right',13.731916834516031,269.3078
7621,612513965174,1732241053.514177,'Left',-176.50957340588226,-106.670303,'Right',-26.66390158704569,239.456848
7622,90247305,1732262667.975398,'Left',-1.1658588522594044,-101.417297,'Right',13.807753687634193,269.338257
7622,612513975483,1732241053.523834,'Left',-179.57416850255794,-106.61911,'Right',-26.67626807110359,239.380508
7623,90255604,1732262667.983974,'Left',-1.4733671289381498,-101.425415,'Right',13.86189083081143,269.362976
7623,612513985122,1732241053.534372,'Left',177.05354381078172,-106.702072,'Right',-26.707875277059166,239.494904
7624,90264041,1732262667.992397,'Left',-1.5716105808784289,-101.596649,'Right',13.941840281470682,269.381104
7624,612513995795,1732241053.544226,'Left',173.3892071638179,-106.984406,'Right',-26.73247105985954,239.450485
7625,90272355,1732262668.000474,'Left',-1.470488398302941,-101.847214,'Right',14.066642277007835,269.352173
7625,612514005548,1732241053.553802,'Left',165.5587488739195,-107.242447,'Right',-26.762833375891365,239.408264
7626,90281000,1732262668.009398,'Left',-1.34991532374245,-102.128555,'Right',14.111154500828691,269.639099
7626,612514014848,1732241053.563127,'Left',160.89408514040312,-107.520645,'Right',-26.77825858591343,239.364548
7627,90289339,1732262668.017599,'Left',-0.9117732295100467,-102.413513,'Right',14.283559626015043,269.902618
7627,612514024482,1732241053.572171,'Left',156.45565451295406,-107.700043,'Right',-26.868209609522314,239.284836
7628,90297508,1732262668.026248,'Left',-0.3992999283169049,-102.696808,'Right',14.456737316910251,269.763428
7628,612514033543,1732241053.582112,'Left',150.72256221661107,-107.620804,'Right',-26.869939696119584,239.157028
7629,90305905,1732262668.034359,'Left',0.5206644879783674,-102.969849,'Right',14.460108893989236,269.664734
7629,612514043533,1732241053.592503,'Left',144.06144453091127,-107.725922,'Right',-26.880303651933207,239.171951
7630,90314774,1732262668.043521,'Left',1.3919509488100594,-103.250778,'Right',14.533033018957704,269.426575
7630,612514053342,1732241053.601984,'Left',136.58000970934282,-107.75528,'Right',-26.9603800918628,239.327728
7631,90322568,1732262668.050707,'Left',2.608856310640195,-103.560486,'Right',14.604928130404717,269.134216
7631,612514063380,1732241053.61253,'Left',123.42091170803795,-108.374207,'Right',-27.016881724420273,239.580658
7632,90331087,1732262668.059879,'Left',3.6075744514214962,-103.781281,'Right',14.670478966894404,269.261017
7632,612514073506,1732241053.622489,'Left',116.18760011213814,-108.656647,'Right',-27.068753422381434,239.546051
7633,90339333,1732262668.067682,'Left',5.844475099759086,-104.060974,'Right',14.677987035220557,269.516357
7633,612514083721,1732241053.631927,'Left',110.62096879341975,-108.543396,'Right',-27.180933584133292,239.34343
7634,90347686,1732262668.076003,'Left',8.06101550025485,-104.020569,'Right',14.692344278961585,269.644104
7634,612514093211,1732241053.641563,'Left',104.30149666959697,-108.415131,'Right',-27.26274246238933,239.339264
7635,90355981,1732262668.083873,'Left',10.727700220019186,-103.769501,'Right',14.644717464204133,269.679932
7635,612514102305,1732241053.651344,'Left',96.71958162655214,-108.72377,'Right',-27.368533473577937,239.410873
7636,90364465,1732262668.093314,'Left',12.872621218012751,-103.40834,'Right',14.396146960930825,270.148254
7636,612514112699,1732241053.660618,'Left',88.90702622099174,-108.599579,'Right',-27.425887079056707,239.437775
7637,90373016,1732262668.101198,'Left',15.343971957314972,-103.329453,'Right',14.58013305060811,270.258453
7637,612514121873,1732241053.670631,'Left',76.41439905598426,-109.562485,'Right',-27.513703720504555,239.614136
7638,90381645,1732262668.109944,'Left',18.82524113528033,-103.287628,'Right',14.377877817313696,270.439697
7638,612514131704,1732241053.681079,'Left',70.19052799814683,-110.697739,'Right',-27.509071555819087,239.787643
7639,90389615,1732262668.118008,'Left',23.199147444792654,-103.232956,'Right',14.240078145776003,270.282654
7639,612514142436,1732241053.690486,'Left',61.551444871478175,-112.489395,'Right',-27.445521984080703,239.949478
7640,90398035,1732262668.126614,'Left',27.90652610359641,-103.406723,'Right',13.999908500089546,270.032074
7640,612514151895,1732241053.700463,'Left',53.76623666135297,-114.708801,'Right',-27.397546371834018,240.057983
7641,90406609,1732262668.135073,'Left',32.43254536689498,-103.607498,'Right',13.834460660313844,269.902344
7641,612514161812,1732241053.710452,'Left',46.326460739536365,-116.302124,'Right',-27.396998622701172,240.01564
7642,90415144,1732262668.14359,'Left',38.174883902633454,-103.170273,'Right',13.696025529181156,269.559631
7642,612514171572,1732241053.720444,'Left',41.018423654051034,-117.322891,'Right',-27.312463940108014,239.807526
7643,90423356,1732262668.151582,'Left',41.63940779475675,-103.265976,'Right',13.700131550183338,269.742188
7643,612514181369,1732241053.729493,'Left',33.248222957613564,-118.436447,'Right',-27.378719995993556,239.416916
7644,90431484,1732262668.160087,'Left',48.08038222176244,-102.510437,'Right',13.860771180419,269.849304
7644,612514190878,1732241053.739243,'Left',29.492746191619325,-119.107468,'Right',-27.415970980486744,239.042938
7645,90439937,1732262668.168035,'Left',57.61311024405246,-101.264709,'Right',13.957981800897507,269.752869
7645,612514200642,1732241053.74947,'Left',26.988923063541176,-119.478867,'Right',-27.5011228663627,238.858414
7646,90448202,1732262668.17633,'Left',67.50124364167556,-99.430542,'Right',13.796440336399426,269.955383
7646,612514210822,1732241053.760262,'Left',24.469174293346168,-119.830124,'Right',-27.50956481433459,238.95105
7647,90456645,1732262668.18463,'Left',75.05710584026525,-98.310226,'Right',13.507429420403694,270.157135
7647,612514221281,1732241053.77099,'Left',22.13560905481087,-120.013031,'Right',-27.50079577890047,239.31163
7648,90464953,1732262668.193235,'Left',81.86754839156306,-97.323151,'Right',13.418262771172458,270.417847
7648,612514232501,1732241053.783359,'Left',18.84539522249182,-120.026962,'Right',-27.523854693689323,239.586639
7649,90473399,1732262668.201472,'Left',87.925171666888,-96.080002,'Right',13.264664216369484,270.320679
7649,612514244595,1732241053.794793,'Left',16.606447137464034,-119.733765,'Right',-27.571187039162666,239.596237
7650,90481879,1732262668.210966,'Left',92.45746256972329,-94.883362,'Right',13.093701623352027,270.014282
7650,612514254817,1732241053.804899,'Left',15.452120000752558,-119.431229,'Right',-27.54334830147431,239.603775
7651,90490127,1732262668.218565,'Left',99.3081227334815,-93.553993,'Right',13.154756107635013,269.884705
7651,612514266281,1732241053.814299,'Left',14.696855611777627,-119.122955,'Right',-27.57312937704963,239.445435
7652,90498451,1732262668.22666,'Left',105.63823383502445,-92.65451,'Right',13.188347604637285,269.808624
7652,612514275595,1732241053.823586,'Left',14.168008556760846,-118.88443,'Right',-27.681904947818825,239.454224
7653,90507029,1732262668.235113,'Left',112.07936477729996,-90.930275,'Right',12.965485003187505,269.80188
7653,612514284875,1732241053.833741,'Left',13.854074509914673,-118.741623,'Right',-27.749159571523794,239.27037
7654,90515856,1732262668.244303,'Left',117.99073621363364,-88.939735,'Right',12.5308563138091,269.84967
7654,612514294877,1732241053.84484,'Left',13.605284446551156,-118.737732,'Right',-27.840827650621765,239.136429
7655,90523724,1732262668.251779,'Left',123.80333734907977,-86.858162,'Right',12.74124531655169,270.146393
7655,612514306317,1732241053.876373,'Left',13.754866941168217,-119.402878,'Right',-28.45034733829049,239.001022
7656,90532175,1732262668.260467,'Left',130.35369632220667,-85.061569,'Right',12.987003413567951,270.02179
7656,612514317454,1732241053.876535,'Left',13.66723195487868,-119.996536,'Right',-28.64714836248147,239.27684
