27903,357531241,1732262935.262897,'Right',-155.0116960745866,-2.871494,,,
27904,357539940,1732262935.268905,'Right',-153.40674888354602,-2.661457,,,
27905,357547446,1732262935.276963,'Right',-150.78013712538683,-1.046822,,,
27906,357556002,1732262935.284528,'Right',-147.70838016991826,1.657862,,,
27907,357564201,1732262935.293122,'Right',-145.20294125346226,4.068743,,,
27908,357572595,1732262935.301378,'Right',-143.96188014188792,6.572573,,,
27909,357580927,1732262935.310319,'Right',-143.04981931687624,9.034105,,,
27910,357589426,1732262935.318205,'Right',-141.90703762997026,11.655619,,,
27911,357597723,1732262935.326321,'Right',-140.89754256901332,14.332550,,,
27912,357606166,1732262935.334834,'Right',-139.98756704397283,16.896381,,,
27913,357614480,1732262935.342784,'Right',-139.04780813876826,19.666206,,,
27914,357622904,1732262935.351997,'Right',-138.5171311892556,22.278032,,,
27915,357631290,1732262935.359966,'Right',-138.2284264829692,24.908810,,,
27916,357639827,1732262935.368799,'Right',-138.21859893178086,27.570547,,,
27917,357647915,1732262935.377304,'Right',-138.27258892859788,30.259890,,,
27918,357656377,1732262935.384547,'Right',-138.26258554001168,33.281414,,,
27919,357664678,1732262935.392859,'Right',-138.41409833076278,36.313503,,,
27920,357672976,1732262935.401423,'Right',-138.43394098649713,39.138298,,,
27921,357681438,1732262935.410447,'Right',-138.10176827198376,42.377094,,,
27922,357689790,1732262935.418729,'Right',-138.1668994768166,45.184189,,,
27923,357699414,1732262935.429960,'Right',-138.63358612967502,47.657631,,,
27924,357707305,1732262935.437827,'Right',-139.779883857182,50.186588,,,
27925,357715084,1732262935.445970,'Right',-141.1245593342538,53.077240,,,
27926,357724331,1732262935.454553,'Right',-142.70087295533918,56.028351,,,
27927,357732220,1732262935.462456,'Right',-143.84452087642754,59.327507,,,
27928,357740248,1732262935.469905,'Right',-144.83191285282396,62.979485,,,
27929,357748493,1732262935.477541,'Right',-145.9294956559093,66.453514,,,
27930,357756732,1732262935.485544,'Right',-146.98468272236943,70.583969,,,
27931,357764939,1732262935.493492,'Right',-147.6218869650873,75.104454,,,
27932,357773457,1732262935.502081,'Right',-148.8025523277164,79.120094,,,
28013,358452169,1732262936.180724,'Left',127.68843785252214,-119.721313,,,
28014,358460574,1732262936.192541,'Left',124.96047350191878,-119.657303,,,
28015,358469911,1732262936.198848,'Left',123.53637968012951,-121.359116,,,
28016,358477425,1732262936.205846,'Left',122.7578712054348,-123.659592,,,
28017,358485828,1732262936.214790,'Left',122.36561687747803,-125.886154,'Right',-132.11966102641202,109.149330
28018,358494117,1732262936.222587,'Left',122.42544221931651,-128.071701,'Right',-133.85049946763235,110.311852
28019,358502474,1732262936.230751,'Left',122.144670890071,-130.658768,'Right',-135.4169366583938,111.726562
28020,358510724,1732262936.240111,'Left',121.96163836290908,-133.481750,'Right',-136.2930469744155,113.041023
28021,358519173,1732262936.248384,'Left',121.83179593224094,-135.838577,'Right',-137.1383570941549,114.211548
28022,358527578,1732262936.255574,'Left',122.02287533342114,-138.036194,'Right',-137.5641921600275,115.619202
28023,358535927,1732262936.264506,'Left',122.16308992578134,-140.430801,'Right',-138.0007938167455,116.954826
28024,358544228,1732262936.272355,'Left',122.4920147215637,-142.486923,'Right',-138.02027560205184,118.049973
28025,358552533,1732262936.280739,'Left',123.04090045618194,-144.428604,'Right',-137.73646792490905,119.093803
28026,358560966,1732262936.290683,'Left',123.21144764120025,-145.573105,'Right',-136.8456654689656,120.189919
28027,358569521,1732262936.298197,'Left',123.53095050589711,-146.640625,'Right',-136.32059933534845,121.406197
