37889,441348310,1732263019.081257,'Right',-115.35439664519652,-54.788071,,,
37890,441356593,1732263019.086046,'Right',-115.16295722068146,-51.327583,,,
37891,441365081,1732263019.095736,'Right',-115.6333027331627,-48.549568,,,
37892,441373470,1732263019.102486,'Right',-117.21381864008268,-46.105164,,,
37893,441381755,1732263019.111524,'Right',-119.01812211050283,-43.810501,,,
37894,441390248,1732263019.119133,'Right',-121.14541615343214,-41.378700,,,
37895,441398421,1732263019.127719,'Right',-123.93197429317436,-38.892403,,,
37896,441407034,1732263019.136639,'Right',-126.01641403360836,-35.332329,,,
37897,441415297,1732263019.143835,'Right',-128.00310887576745,-31.756374,,,
37898,441423857,1732263019.152570,'Right',-129.55709563847898,-27.397514,,,
37899,441432053,1732263019.160768,'Right',-130.95190826416152,-22.492908,,,
37900,441440478,1732263019.170348,'Right',-131.73238424122684,-18.290455,,,
37901,441448897,1732263019.181553,'Right',-132.49652184279972,-13.968468,,,
37902,441458342,1732263019.187341,'Right',-132.78506522578053,-8.709023,,,
37903,441465450,1732263019.194344,'Right',-133.0211736464106,-4.094337,,,
37904,441474030,1732263019.203367,'Right',-133.01643752242367,0.588739,,,
37905,441482230,1732263019.211773,'Right',-132.61460128761652,5.428335,,,
37906,441490745,1732263019.219271,'Right',-131.9446077664944,10.386238,,,
37907,441498905,1732263019.227737,'Right',-131.27180952504727,15.214630,,,
37983,442135953,1732263019.864661,'Left',143.23895059712402,-108.452820,,,
37984,442143997,1732263019.872563,'Left',144.50659365109502,-108.855377,'Right',-143.5092470151643,86.041809
37985,442152372,1732263019.880785,'Left',146.57619324781552,-108.844162,'Right',-144.3633686615087,86.841698
37986,442161390,1732263019.894896,'Left',149.25155976528833,-109.630707,'Right',-145.0397820335703,87.435577
37987,442169440,1732263019.899399,'Left',151.41888361857974,-110.829315,'Right',-145.85468336878913,87.636917
37988,442177626,1732263019.906359,'Left',153.70371045040991,-112.308838,'Right',-147.25033425123792,88.305397
37989,442185918,1732263019.914621,'Left',155.87119868235052,-113.443909,'Right',-149.211453116394,88.740913
37990,442194313,1732263019.923111,'Left',157.40982327599605,-114.634888,'Right',-150.34514433044026,89.267357
37991,442203036,1732263019.931847,'Left',158.64914411072456,-115.679688,'Right',-150.7198866717961,89.713326
37992,442211035,1732263019.939679,'Left',159.55491531307635,-116.366638,'Right',-150.667058232955,90.194458
37993,442219524,1732263019.948229,'Left',160.3075957479846,-116.845367,'Right',-150.4066968433564,90.455170
37994,442227912,1732263019.958077,'Left',160.73856581608547,-117.220779,'Right',-150.06802032705073,90.712402
37995,442236419,1732263019.965230,'Left',161.20638185776406,-117.408005,'Right',-149.77315571250807,90.923874
37996,442244705,1732263019.973239,'Left',161.77278059355132,-117.407318,'Right',-149.8845211362648,91.168892
37997,442252861,1732263019.981476,'Left',162.12831794903846,-117.241653,'Right',-150.36078944674472,91.359070
37998,442261206,1732263019.989974,'Left',162.2859332594425,-116.972137,'Right',-150.79969421961064,91.502388
37999,442269963,1732263019.998688,'Left',162.55650803164855,-116.620422,'Right',-150.90036290662778,91.580658
38000,442278001,1732263020.006486,'Left',162.85187570728633,-116.213165,'Right',-151.1768153468881,91.480362
38001,442286414,1732263020.016456,'Left',163.0678700337068,-115.905258,'Right',-151.13506293210062,91.372787
38002,442295531,1732263020.024482,'Left',163.29786188525378,-115.568283,'Right',-151.15747841522114,91.430298
38003,442303193,1732263020.031776,'Left',163.50210771783884,-115.055801,'Right',-151.5882874959227,91.383369
38004,442311619,1732263020.041053,'Left',163.70249704747778,-114.437057,'Right',-151.7558179485204,91.337906
38005,442320144,1732263020.048845,'Left',163.99292128020736,-113.784729,'Right',-152.13654998435982,91.342812
38006,442328469,1732263020.057487,'Left',164.27779195461144,-113.121582,'Right',-152.5489930847874,91.293930
38007,442336903,1732263020.065815,'Left',164.34943295903332,-112.511658,'Right',-152.66069962899454,91.151512
38008,442345442,1732263020.074102,'Left',164.24361368078786,-111.768204,'Right',-152.58313462490608,90.897247
38009,442353682,1732263020.082536,'Left',164.318951227961,-111.233658,'Right',-152.55925536272343,90.690620
38010,442361984,1732263020.090333,'Left',164.3581215308265,-110.660797,'Right',-152.53734011851307,90.441528
38011,442370328,1732263020.099686,'Left',164.06752554923492,-110.048874,'Right',-152.55881063377123,90.198784
38012,442378717,1732263020.107487,'Left',164.13769865389162,-109.376373,'Right',-152.47256101551,89.904266
38013,442387064,1732263020.115752,'Left',164.33694278674687,-108.657074,'Right',-152.43697974635484,89.570885
38014,442395361,1732263020.124392,'Left',164.45247087850024,-108.015396,'Right',-152.22918820488832,89.168091
38015,442403995,1732263020.133219,'Left',164.531254828367,-107.410995,'Right',-152.11861059846106,88.793442
38016,442412204,1732263020.142728,'Left',164.50322474383424,-106.905640,'Right',-151.71743484915808,88.413269
38017,442420964,1732263020.150772,'Left',164.4237900058353,-106.324539,'Right',-151.55210579005984,87.954727
38018,442429058,1732263020.157525,'Left',164.24965464478532,-105.696716,'Right',-151.34475914968328,87.516830
38019,442437330,1732263020.165951,'Left',164.2301827044513,-104.974884,'Right',-151.28721468728935,87.169044
38020,442445884,1732263020.174877,'Left',164.17009009642894,-104.219330,'Right',-151.21997307170798,86.850540
38021,442454181,1732263020.182692,'Left',164.0863157287893,-103.437012,'Right',-151.2515707709946,86.553291
38022,442462542,1732263020.191057,'Left',164.03664322654933,-102.577820,'Right',-151.38177720451245,86.275940
38023,442470894,1732263020.203343,'Left',164.01418368108392,-101.792557,'Right',-151.5635622594827,85.890175
38024,442480403,1732263020.209214,'Left',164.1016377092098,-101.062988,'Right',-151.7276960725157,85.561432
38025,442487647,1732263020.216328,'Left',164.36737325635065,-100.309982,'Right',-151.702316727173,85.261292
38026,442496357,1732263020.225862,'Left',164.45665469106848,-99.680313,'Right',-151.57055171740598,84.926552
38027,442504430,1732263020.233858,'Left',164.55916680201958,-98.943848,'Right',-151.04599560810203,84.623238
38028,442512652,1732263020.241209,'Left',164.5546635918018,-98.236740,'Right',-150.22698326342592,84.227066
38029,442521034,1732263020.249418,'Left',164.5742823902879,-97.581223,'Right',-149.43326615042028,83.799950
38030,442529347,1732263020.257493,'Left',164.5363319956092,-96.958557,'Right',-148.75628169482425,83.229019
38031,442537778,1732263020.266943,'Left',164.53202888373897,-96.343002,'Right',-148.3251775541505,82.626648
38032,442546899,1732263020.276210,'Left',164.46841126045075,-95.776855,'Right',-147.95472859019668,82.171265
38033,442554580,1732263020.284056,'Left',164.4125191019741,-95.199097,'Right',-147.67280326896642,81.820213
38034,442562935,1732263020.291744,'Left',164.3592283690532,-94.680794,'Right',-147.1725273585941,81.549149
38035,442571291,1732263020.299816,'Left',164.3040441300095,-94.259300,'Right',-146.60506966754275,81.265091
38036,442579588,1732263020.307970,'Left',164.3237491665855,-93.830688,'Right',-146.17803758211028,80.981598
38037,442588037,1732263020.317206,'Left',164.34134664443874,-93.452408,'Right',-145.932568314679,80.655006
38038,442596343,1732263020.325859,'Left',164.3143073123181,-93.117287,'Right',-145.73822458238052,80.369698
38039,442604854,1732263020.334733,'Left',164.39162549550943,-92.832901,'Right',-145.57858427511061,80.102425
38040,442613212,1732263020.341759,'Left',164.4395231302846,-92.607208,'Right',-145.35060131611897,79.917694
38041,442621498,1732263020.349576,'Left',164.36257182755227,-92.460030,'Right',-145.2263734125683,79.733040
38042,442630350,1732263020.359657,'Left',164.21794741051804,-92.330208,'Right',-145.18054599041636,79.569489
38043,442638308,1732263020.367018,'Left',164.1029719328748,-92.226517,'Right',-145.18218558952785,79.408127
38044,442646606,1732263020.374767,'Left',164.0694023800114,-92.136795,'Right',-145.22317417834842,79.215759
38045,442655021,1732263020.384479,'Left',164.07195149862264,-92.006149,'Right',-145.3432263691376,79.028931
38046,442663524,1732263020.392481,'Left',164.05731406781786,-91.918900,'Right',-145.4880385334272,78.805893
38047,442671775,1732263020.400325,'Left',164.08246196885213,-91.877327,'Right',-145.76394092593748,78.587006
38048,442680769,1732263020.409402,'Left',164.0446521100422,-91.876305,'Right',-146.1633006151358,78.359726
38049,442688528,1732263020.418622,'Left',163.97376465576963,-91.939774,'Right',-146.64117483975474,78.140930
38050,442697081,1732263020.426238,'Left',163.84890047134363,-92.029793,'Right',-146.92862610445204,77.952377
38051,442705689,1732263020.434918,'Left',163.77324148464697,-92.108536,'Right',-147.2227430756092,77.764633
38052,442713790,1732263020.443130,'Left',163.72608770854526,-92.270927,'Right',-147.47899321593528,77.641228
38053,442722526,1732263020.451021,'Left',163.6817369429377,-92.413124,'Right',-147.71422307658375,77.484344
38054,442730802,1732263020.459702,'Left',163.60586035792076,-92.577118,'Right',-148.03453392288571,77.298264
38055,442738979,1732263020.467812,'Left',163.49894556246372,-92.706253,'Right',-148.3204035125241,77.043182
38056,442747326,1732263020.475838,'Left',163.4415550400309,-92.878433,'Right',-148.52264376736684,76.798706
38057,442755652,1732263020.485142,'Left',163.3238311107188,-93.066414,'Right',-148.68067496699027,76.554733
38058,442764078,1732263020.492914,'Left',163.1489514626672,-93.206253,'Right',-148.9305482425443,76.361740
38059,442772438,1732263020.501231,'Left',163.03322341241017,-93.331139,'Right',-149.11160781751363,76.170410
38060,442780808,1732263020.509907,'Left',162.9674677531659,-93.422035,'Right',-149.22809397133273,76.006973
38061,442789211,1732263020.519149,'Left',162.9515646203354,-93.575447,'Right',-149.34916128950698,75.848839
38062,442797618,1732263020.526452,'Left',162.80170964956983,-93.781448,'Right',-149.5616845281321,75.660812
38063,442805863,1732263020.535718,'Left',162.6336876967064,-93.970238,'Right',-149.85043676633782,75.454590
38064,442814333,1732263020.543885,'Left',162.49072540618243,-94.130508,'Right',-150.21918970174852,75.245132
38065,442822680,1732263020.551142,'Left',162.3222559394131,-94.289948,'Right',-150.649850337244,75.053391
38066,442830953,1732263020.559150,'Left',162.40465435515333,-94.557289,'Right',-151.16513329786198,74.894287
38067,442839454,1732263020.569650,'Left',162.35396817302407,-94.883133,'Right',-151.5326151288597,74.726959
38068,442847861,1732263020.576967,'Left',162.2916104894933,-95.183228,'Right',-151.85238998589665,74.616600
38069,442856141,1732263020.586006,'Left',162.1639591144276,-95.469299,'Right',-152.2088868152613,74.518539
38070,442864898,1732263020.594063,'Left',162.10210167789924,-95.693230,'Right',-152.43908982516606,74.436363
38071,442873287,1732263020.601449,'Left',162.0312479148265,-95.891068,'Right',-152.63977061294884,74.350647
38072,442881291,1732263020.609839,'Left',162.0397117778968,-96.038559,'Right',-152.76314119118442,74.300171
38073,442889821,1732263020.618628,'Left',162.02312732562206,-96.259079,'Right',-152.89332502036262,74.216522
38074,442897997,1732263020.626982,'Left',161.9174421553703,-96.416870,'Right',-152.97733548125325,74.119110
38075,442906517,1732263020.636962,'Left',161.8935888446083,-96.600204,'Right',-153.02609226703353,74.016907
38076,442914946,1732263020.644303,'Left',161.8164386258373,-96.785065,'Right',-153.09012653514918,73.939743
38077,442923567,1732263020.652551,'Left',161.81195667177133,-96.952530,'Right',-153.17973147526985,73.902382
38078,442931494,1732263020.659634,'Left',161.71070850157304,-97.139145,'Right',-153.25385936440952,73.893524
38079,442939951,1732263020.669296,'Left',161.661801260611,-97.281418,'Right',-153.42160427623787,73.925545
38080,442948248,1732263020.677675,'Left',161.68224949911354,-97.396606,'Right',-153.58275880074493,73.965454
38081,442957010,1732263020.685651,'Left',161.66063285004037,-97.501801,'Right',-153.75710238854276,74.036827
38082,442964956,1732263020.693566,'Left',161.6434285525727,-97.573990,'Right',-153.96969420890483,74.113235
38083,442973449,1732263020.702040,'Left',161.70300691112521,-97.621552,'Right',-154.11891103134323,74.153458
38084,442981937,1732263020.711198,'Left',161.77466323099597,-97.659546,'Right',-154.26311021543037,74.195084
38085,442990201,1732263020.719475,'Left',161.9072595100847,-97.727325,'Right',-154.37396197930755,74.247620
38086,442998551,1732263020.726853,'Left',161.98557276389067,-97.806030,'Right',-154.461325046476,74.253616
38087,443006836,1732263020.735892,'Left',161.99293838133855,-97.848938,'Right',-154.60345558519325,74.249329
38088,443015263,1732263020.744051,'Left',162.05032714990227,-97.937561,'Right',-154.74178075411544,74.243042
38089,443023883,1732263020.752416,'Left',162.07849293578758,-97.947586,'Right',-154.84110347571414,74.202637
38090,443032035,1732263020.760916,'Left',162.1791287539503,-97.994720,'Right',-154.96954567113886,74.056549
38091,443040405,1732263020.770577,'Left',162.2614073357859,-98.061050,'Right',-155.12005765108995,73.892250
38092,443049172,1732263020.777881,'Left',162.28990161727526,-98.188461,'Right',-155.24192485924084,73.710220
38093,443057135,1732263020.786600,'Left',162.29574299036213,-98.424149,'Right',-155.3923014943282,73.504272
38094,443065614,1732263020.795102,'Left',162.28754142814122,-98.522766,'Right',-155.51632018084732,73.307510
38095,443073917,1732263020.802356,'Left',162.318126495043,-98.634277,'Right',-155.7517328077551,73.126740
38096,443082301,1732263020.810788,'Left',162.28539005176765,-98.709503,'Right',-155.93730651043592,72.938965
38097,443090706,1732263020.820417,'Left',162.2164650503132,-98.792801,'Right',-156.05660308660666,72.763977
38098,443099405,1732263020.828590,'Left',162.19425243102145,-98.900024,'Right',-156.14430952507294,72.543411
38099,443107411,1732263020.836535,'Left',162.2567476559574,-98.987579,'Right',-156.25439794733168,72.296768
38100,443116058,1732263020.844815,'Left',162.2210326421945,-99.086990,'Right',-156.34443952649545,72.053726
38101,443124482,1732263020.853383,'Left',162.22666573141404,-99.182709,'Right',-156.3818176793607,71.771759
38102,443132610,1732263020.861762,'Left',162.11823087066978,-99.296310,'Right',-156.49786741708098,71.478683
38103,443141059,1732263020.869881,'Left',162.07241246746528,-99.385559,'Right',-156.5794879547975,71.182373
38104,443149691,1732263020.878180,'Left',161.9310145439594,-99.449371,'Right',-156.71622716247754,70.864243
38105,443157788,1732263020.886742,'Left',161.89011892594945,-99.558731,'Right',-156.84990414243262,70.558434
38106,443166530,1732263020.895210,'Left',161.75236718178573,-99.669388,'Right',-156.94740090719264,70.254715
38107,443174689,1732263020.903737,'Left',161.69865261671234,-99.753036,'Right',-157.04100050156714,69.959061
38108,443182927,1732263020.911182,'Left',161.69206712657927,-99.911530,'Right',-157.1223583785498,69.694847
38109,443191212,1732263020.920108,'Left',161.62087886695028,-100.104034,'Right',-157.23641892138605,69.476471
38110,443199672,1732263020.928239,'Left',161.54573655336995,-100.296448,'Right',-157.34899052123043,69.294357
38111,443208156,1732263020.936709,'Left',161.45941205178818,-100.511124,'Right',-157.46164276177373,69.121368
